Generation,BestFitness,AvgFitness,Diversity
307,0.8814936177892239,0.8812382216647562,0.3385858585858586
308,0.8814936177892239,0.8810371449984723,0.3995959595959596
309,0.8814936177892239,0.8810963945089809,0.3793939393939394
310,0.8814936177892239,0.8813062816727153,0.2597979797979798
311,0.8814936177892239,0.8811817883214438,0.2993939393939394
312,0.8814936177892239,0.8811806598214753,0.3193939393939394
313,0.8814936177892239,0.8810713248918137,0.2797979797979798
314,0.8814936177892239,0.8812031682367164,0.2197979797979798
315,0.8814936177892239,0.8812460467669141,0.278989898989899
316,0.8814936177892239,0.8809009011148095,0.4583838383838384
317,0.8814936177892239,0.8811477453585763,0.3393939393939394
318,0.8814936177892239,0.8812604308135635,0.3395959595959596
319,0.8814936177892239,0.8811426035115751,0.4391919191919192
320,0.8814936177892239,0.8811102835032065,0.3195959595959596
321,0.8814936177892239,0.8809351954655618,0.2781818181818182
322,0.8814936177892239,0.881128043408034,0.3791919191919192
323,0.8814936177892239,0.881192689475999,0.338989898989899
324,0.8814936177892239,0.8812097246453124,0.2595959595959596
325,0.8814936177892239,0.8809406473654947,0.3597979797979798
326,0.8814936177892239,0.8811437944401687,0.3393939393939394
327,0.8814936177892239,0.8811275706327906,0.3795959595959596
328,0.8814936177892239,0.8811650242529047,0.41898989898989897
329,0.8814936177892239,0.8810797239822296,0.4783838383838384
330,0.8814936177892239,0.8812473178891758,0.3193939393939394
331,0.8814936177892239,0.8813067150358507,0.3391919191919192
332,0.8814936177892239,0.8812808757649995,0.23939393939393938
333,0.8814936177892239,0.8809498728910006,0.3387878787878788
334,0.8814936177892239,0.8812247981702275,0.2597979797979798
335,0.8814936177892239,0.8813758205633013,0.2
336,0.8814936177892239,0.8811163765429229,0.4581818181818182
337,0.8814936177892239,0.8812928831067102,0.2991919191919192
338,0.8814936177892239,0.8813437604376191,0.3195959595959596
339,0.8814936177892239,0.8811940739445143,0.3395959595959596
340,0.8814936177892239,0.8812458582234491,0.2
341,0.8814936177892239,0.8810914379951923,0.2991919191919192
342,0.8814936177892239,0.8812446292639871,0.2197979797979798
343,0.8814936177892239,0.8809800592100739,0.41818181818181815
344,0.8814936177892239,0.8811796885779988,0.37777777777777777
345,0.8814936177892239,0.8808737895059305,0.41858585858585856
346,0.8814936177892239,0.8811585910066003,0.318989898989899
347,0.8814936177892239,0.8810015075934821,0.3195959595959596
348,0.8814936177892239,0.8810111964596424,0.4195959595959596
349,0.8814936177892239,0.8812437799613639,0.2991919191919192
350,0.8814936177892239,0.8811271779275307,0.4987878787878788
351,0.8814936177892239,0.8809083258665704,0.3591919191919192
352,0.8814936177892239,0.8812392318106421,0.2597979797979798
353,0.8814936177892239,0.8810366306075862,0.2995959595959596
354,0.8814936177892239,0.8812977457191784,0.2
355,0.8814936177892239,0.8811980266215272,0.2993939393939394
356,0.8814936177892239,0.8812452199462407,0.22
357,0.8814936177892239,0.8812929139642688,0.2793939393939394
358,0.8814936177892239,0.8809997920296346,0.3195959595959596
359,0.8814936177892239,0.8812081955603788,0.338989898989899
360,0.8814936177892239,0.8812154919470951,0.2591919191919192
361,0.8814936177892239,0.8811002767539398,0.3393939393939394
362,0.8814936177892239,0.8809092396971998,0.2797979797979798
363,0.8814936177892239,0.880934143492306,0.458989898989899
364,0.8814936177892239,0.8811632429121445,0.3395959595959596
365,0.8814936177892239,0.8807637123304726,0.3787878787878788
366,0.8814936177892239,0.8812963055478376,0.23939393939393938
367,0.8814936177892239,0.8810973656480054,0.398989898989899
368,0.8814936177892239,0.8811515744041283,0.3195959595959596
369,0.8814936177892239,0.8808451985012714,0.41898989898989897
370,0.8814936177892239,0.8812287470140211,0.2195959595959596
371,0.8814936177892239,0.8812117603188742,0.2397979797979798
372,0.8814936177892239,0.881265847028809,0.2197979797979798
373,0.8814936177892239,0.8812093651268126,0.318989898989899
374,0.8814936177892239,0.8810641849062306,0.4381818181818182
375,0.8814936177892239,0.881008292972069,0.3191919191919192
